YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,13769,7120
2025-03,WEEKDAY,22,TRAIN,NS21/DT11,35880,41011
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,BP9,745,644
2025-03,WEEKDAY,8,TRAIN,BP8,2789,3396
2025-03,WEEKDAY,9,TRAIN,CC16,10500,12654
2025-03,WEEKDAY,6,TRAIN,CC23,1023,14171
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,EW27,11183,26532
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,CC11,51,414
2025-03,WEEKDAY,9,TRAIN,DT5,21020,12836
2025-03,WEEKDAY,17,TRAIN,EW19,32417,27731
2025-03,WEEKDAY,7,TRAIN,EW26,129058,52044
2025-03,WEEKDAY,20,TRAIN,DT2,1178,2782
2025-03,WEEKDAY,17,TRAIN,CG1/DT35,48700,9328
2025-03,WEEKDAY,7,TRAIN,NE16/STC,119152,33652
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,EW3,9417,4584
2025-03,WEEKDAY,8,TRAIN,DT18,4098,91233
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,14283,10750
2025-03,WEEKDAY,5,TRAIN,TE1,1371,235
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,TE28,2144,2349
2025-03,WEEKDAY,23,TRAIN,NS23,14909,3357
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CG2,5602,3810
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1713,755
2025-03,WEEKDAY,22,TRAIN,CC19/DT9,3537,2468
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1561,2297
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,7728,15848
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,SE5,1694,1585
2025-03,WEEKDAY,8,TRAIN,EW3,47850,18246
2025-03,WEEKDAY,5,TRAIN,BP8,1375,876
2025-03,WEEKDAY,11,TRAIN,CC6,6718,6692
2025-03,WEEKDAY,20,TRAIN,EW22,5936,7251
2025-03,WEEKDAY,9,TRAIN,EW15,13738,170706
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,DT10,1151,1557
2025-03,WEEKDAY,17,TRAIN,DT7,10280,7364
2025-03,WEEKDAY,8,TRAIN,NE12/CC13,155821,44478
2025-03,WEEKDAY,13,TRAIN,NS13,39128,38435
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,BP10,2128,1335
2025-03,WEEKDAY,5,TRAIN,PE7,1115,112
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,NS10,26189,11160
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW21/CC22,12235,9473
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,NS17/CC15,23160,7278
2025-03,WEEKDAY,12,TRAIN,SW8,2740,2159
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,SW7,943,1650
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NE4/DT19,42191,28880
2025-03,WEEKDAY,13,TRAIN,CC16,7288,6599
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,CC6,12145,10823
2025-03,WEEKDAY,22,TRAIN,CC10/DT26,6625,15089
2025-03,WEEKDAY,14,TRAIN,EW24/NS1,52225,53155
2025-03,WEEKDAY,0,TRAIN,NS25/EW13,375,115
2025-03,WEEKDAY,19,TRAIN,BP2,1886,7266
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC11,3702,8326
2025-03,WEEKDAY,15,TRAIN,CC12,8603,5367
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,TE7,4340,3811
2025-03,WEEKDAY,19,TRAIN,SE1,3235,9419
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,DT27,3284,3005
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,NS28,7,10
2025-03,WEEKDAY,13,TRAIN,NS7,15924,14211
2025-03,WEEKDAY,18,TRAIN,CG2,34074,26853
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,TE28,1914,2469
2025-03,WEEKDAY,0,TRAIN,NS2,399,2974
2025-03,WEEKDAY,8,TRAIN,NE14,106422,21099
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,DT23,39,121
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3744,6835
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,DT28,6335,3413
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,EW17,15526,14247
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC19/DT9,4563,7799
2025-03,WEEKDAY,0,TRAIN,DT17,175,98
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,SE2,24,567
2025-03,WEEKDAY,18,TRAIN,EW29,69570,14635
2025-03,WEEKDAY,22,TRAIN,PW6,206,1255
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,10902,8513
2025-03,WEEKDAY,12,TRAIN,EW14/NS26,66310,51359
2025-03,WEEKDAY,12,TRAIN,EW12/DT14,45856,72083
2025-03,WEEKDAY,13,TRAIN,DT21,7629,8318
2025-03,WEEKDAY,5,TRAIN,SE4,1476,118
2025-03,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1594,28125
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,NS14,25282,11434
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,TE29,2053,2742
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,PW2,20,41
2025-03,WEEKDAY,16,TRAIN,EW14/NS26,71712,27449
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,DT20,3659,3956
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NS8,11500,10398
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,9972,7087
2025-03,WEEKDAY,22,TRAIN,TE12,2501,1089
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NE9,4305,9962
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,NE7/DT12,23961,28494
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,BP13,1039,583
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,DT28,4606,7101
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,SW2,2484,2881
2025-03,WEEKDAY,20,TRAIN,EW20,9132,14451
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,DT20,3076,4316
2025-03,WEEKDAY,21,TRAIN,BP5,1239,1889
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,1418,6746
2025-03,WEEKDAY,12,TRAIN,DT20,5983,5596
2025-03,WEEKDAY,14,TRAIN,PW1,1745,2858
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NS12,7238,12115
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,CC3,8979,9109
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,TE23,1606,1230
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,SW6,384,2069
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,PW3,358,1257
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,CC26,812,905
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NS14,18420,21318
2025-03,WEEKDAY,0,TRAIN,EW10,56,554
2025-03,WEEKDAY,0,TRAIN,CC23,51,133
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,SE1,2834,2063
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NE12/CC13,29062,34529
2025-03,WEEKDAY,13,TRAIN,NS12,12855,12078
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,PW2,127,79
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2503,2854
2025-03,WEEKDAY,13,TRAIN,SE3,3506,2782
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,EW6,6894,6341
2025-03,WEEKDAY,12,TRAIN,SE5,3208,1779
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,NS21/DT11,13496,16759
2025-03,WEEKDAY,12,TRAIN,DT25,2899,2654
2025-03,WEEKDAY,17,TRAIN,BP9,2477,3805
2025-03,WEEKDAY,11,TRAIN,NE15,19167,8940
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,TE3,5159,6530
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1974,479
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,DT23,1117,511
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1386,1404
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,TE16,5438,3740
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,DT28,5998,2646
2025-03,WEEKDAY,11,TRAIN,EW24/NS1,32834,58380
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,EW21/CC22,3413,2848
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,SW3,1034,1247
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,EW3,10841,13141
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,12501,14007
2025-03,WEEKDAY,20,TRAIN,TE6,5071,18167
2025-03,WEEKDAY,18,TRAIN,NS17/CC15,59662,63652
2025-03,WEEKDAY,16,TRAIN,EW20,15722,11226
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,14074,3436
2025-03,WEEKDAY,20,TRAIN,DT22,12424,13960
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,SW6,1788,555
2025-03,WEEKDAY,14,TRAIN,CC16,7055,6130
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT24,2200,2365
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,CG1/DT35,10163,2018
2025-03,WEEKDAY,10,TRAIN,EW10,10668,5593
2025-03,WEEKDAY,23,TRAIN,DT2,107,1172
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,DT23,1061,2064
2025-03,WEEKDAY,6,TRAIN,EW28,65923,14298
2025-03,WEEKDAY,20,TRAIN,TE4,4254,4966
2025-03,WEEKDAY,21,TRAIN,NS25/EW13,86712,10875
2025-03,WEEKDAY,13,TRAIN,EW27,32587,36277
2025-03,WEEKDAY,16,TRAIN,EW5,27656,34563
2025-03,WEEKDAY,20,TRAIN,TE23,1695,3256
2025-03,WEEKDAY,7,TRAIN,DT25,9479,8676
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,CC28,2016,2112
2025-03,WEEKDAY,18,TRAIN,DT25,12771,11963
2025-03,WEEKDAY,16,TRAIN,EW23,51930,49664
2025-03,WEEKDAY,0,TRAIN,NS7,774,2477
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,TE26,85,3
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,DT6,5039,2764
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,TE12,646,2393
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,TE5,1209,3597
2025-03,WEEKDAY,9,TRAIN,DT29,15348,4730
2025-03,WEEKDAY,17,TRAIN,DT29,11048,14563
2025-03,WEEKDAY,22,TRAIN,CC26,2273,1599
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,EW1,19511,8386
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,PW3,594,1127
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,EW16/NE3/TE17,3018,9219
2025-03,WEEKDAY,22,TRAIN,CC24,10590,3495
2025-03,WEEKDAY,7,TRAIN,TE1,11754,12326
2025-03,WEEKDAY,7,TRAIN,EW24/NS1,64831,168480
2025-03,WEEKDAY,8,TRAIN,EW19,54453,27239
2025-03,WEEKDAY,13,TRAIN,DT3,5592,4839
2025-03,WEEKDAY,0,TRAIN,TE25,7,179
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,SW3,4,201
2025-03,WEEKDAY,19,TRAIN,TE24,2905,6000
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NE13,4165,10456
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,CC26,2697,1978
2025-03,WEEKDAY,8,TRAIN,NS2,66345,40490
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NE15,6207,16614
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,PW3,791,1037
2025-03,WEEKDAY,13,TRAIN,CC10/DT26,11933,14114
2025-03,WEEKDAY,6,TRAIN,EW31,5636,11994
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,DT28,6354,2291
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,DT17,3293,2777
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,SE5,45,210
2025-03,WEEKDAY,5,TRAIN,DT10,87,63
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,SW8,694,1315
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,SW2,3500,3306
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,DT17,3281,2649
2025-03,WEEKDAY,14,TRAIN,PE6,7525,9241
2025-03,WEEKDAY,18,TRAIN,PW1,3747,3819
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NE7/DT12,7460,13539
2025-03,WEEKDAY,7,TRAIN,EW27,117297,94086
2025-03,WEEKDAY,14,TRAIN,CG1/DT35,9881,10290
2025-03,WEEKDAY,16,TRAIN,NE16/STC,41327,57554
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,DT18,4162,4344
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC7,3858,2712
2025-03,WEEKDAY,22,TRAIN,DT18,13911,2208
2025-03,WEEKDAY,21,TRAIN,SE5,827,3795
2025-03,WEEKDAY,8,TRAIN,NE13,56117,33863
2025-03,WEEKDAY,5,TRAIN,NS21/DT11,3571,2278
2025-03,WEEKDAY,20,TRAIN,TE5,4092,8237
2025-03,WEEKDAY,7,TRAIN,NE4/DT19,15255,35743
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,TE5,1367,811
2025-03,WEEKDAY,18,TRAIN,PW2,118,72
2025-03,WEEKDAY,21,TRAIN,EW23,37580,43037
2025-03,WEEKDAY,8,TRAIN,TE1,8423,19449
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NS14,12325,19419
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,SW2,3622,3530
2025-03,WEEKDAY,5,TRAIN,TE15,99,43
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW6,3029,7501
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,TE18,2381,5931
2025-03,WEEKDAY,21,TRAIN,TE25,845,2640
2025-03,WEEKDAY,0,TRAIN,PE3,59,761
2025-03,WEEKDAY,6,TRAIN,TE15,2923,3052
2025-03,WEEKDAY,15,TRAIN,NS3,16697,20371
2025-03,WEEKDAY,10,TRAIN,NS3,18764,10844
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,TE6,2271,8702
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1455,3412
2025-03,WEEKDAY,17,TRAIN,SE4,4209,6195
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,TE22,155,1131
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,PE5,3513,3473
2025-03,WEEKDAY,6,TRAIN,TE1,10775,2779
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,NS19,22874,16942
2025-03,WEEKDAY,23,TRAIN,CC4/DT15,7919,988
2025-03,WEEKDAY,23,TRAIN,NE11,1900,3948
2025-03,WEEKDAY,19,TRAIN,EW32,10704,5931
2025-03,WEEKDAY,23,TRAIN,BP7,15,109
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,BP7,672,707
2025-03,WEEKDAY,17,TRAIN,TE25,3148,5194
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC3,1693,8993
2025-03,WEEKDAY,10,TRAIN,EW28,22079,13895
2025-03,WEEKDAY,22,TRAIN,TE27,1024,5228
2025-03,WEEKDAY,10,TRAIN,DT33,18618,4037
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1298,1065
2025-03,WEEKDAY,13,TRAIN,CC27,4013,7876
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,24634,27397
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,NS20,11734,24125
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,CC8,2148,3516
2025-03,WEEKDAY,20,TRAIN,EW21/CC22,29387,15443
2025-03,WEEKDAY,17,TRAIN,EW9,35000,32830
2025-03,WEEKDAY,18,TRAIN,PE5,6067,15053
2025-03,WEEKDAY,11,TRAIN,SE5,2283,1426
2025-03,WEEKDAY,23,TRAIN,BP11,86,558
2025-03,WEEKDAY,10,TRAIN,DT27,7325,7411
2025-03,WEEKDAY,11,TRAIN,DT24,4475,2783
2025-03,WEEKDAY,19,TRAIN,DT31,6851,23321
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,CC20,3720,3022
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,PE3,3322,4377
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,DT2,329,165
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NS15,4716,6909
2025-03,WEEKDAY,0,TRAIN,TE26,102,470
2025-03,WEEKDAY,8,TRAIN,EW16/NE3/TE17,33826,129938
2025-03,WEEKDAY,7,TRAIN,TE23,4330,1492
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,SE1,1254,487
2025-03,WEEKDAY,6,TRAIN,TE27,4746,2091
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,10680,21854
2025-03,WEEKDAY,8,TRAIN,EW31,3246,21998
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,TE1,2051,3137
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,EW7,3109,9128
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,2238,5535
2025-03,WEEKDAY,21,TRAIN,NE4/DT19,63175,22217
2025-03,WEEKDAY,15,TRAIN,NS2,20307,24539
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC20,3748,2633
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NE11,5271,5919
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,EW22,122,57
2025-03,WEEKDAY,5,TRAIN,EW1,9847,613
2025-03,WEEKDAY,18,TRAIN,DT2,8131,5902
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,8738,11688
2025-03,WEEKDAY,14,TRAIN,BP13,921,1216
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1699,1714
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,DT2,1519,627
2025-03,WEEKDAY,16,TRAIN,PW6,2000,2177
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,EW31,3079,1018
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,NS19,1119,385
2025-03,WEEKDAY,16,TRAIN,DT20,6387,6715
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,284,1891
2025-03,WEEKDAY,23,TRAIN,DT8,299,946
2025-03,WEEKDAY,21,TRAIN,EW9,15007,27959
2025-03,WEEKDAY,5,TRAIN,SW8,745,197
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,DT13,2097,2227
2025-03,WEEKDAY,7,TRAIN,NE10,28284,35573
2025-03,WEEKDAY,10,TRAIN,EW14/NS26,18143,84540
2025-03,WEEKDAY,16,TRAIN,SW2,4756,6423
2025-03,WEEKDAY,9,TRAIN,SE2,8969,2248
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,CC23,1236,3465
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,59387,27239
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,PW6,1072,983
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,SE4,2258,2522
2025-03,WEEKDAY,18,TRAIN,SW8,3199,3895
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,PE7,116,1155
2025-03,WEEKDAY,21,TRAIN,PE4,795,2032
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,DT23,2746,2123
2025-03,WEEKDAY,7,TRAIN,SW1,5335,7168
2025-03,WEEKDAY,11,TRAIN,NS2,20874,14990
2025-03,WEEKDAY,22,TRAIN,SW4,618,3349
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,TE23,2058,1420
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,PE1,2730,1494
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NE5,10520,3776
2025-03,WEEKDAY,5,TRAIN,CC8,1282,155
2025-03,WEEKDAY,12,TRAIN,EW20,11367,8631
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,NE5,984,1243
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,TE27,4184,2222
2025-03,WEEKDAY,13,TRAIN,NE14,28414,22590
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,TE26,8961,8915
2025-03,WEEKDAY,19,TRAIN,CC2,10323,5277
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,CC24,5593,3212
2025-03,WEEKDAY,23,TRAIN,CC5,1558,1407
2025-03,WEEKDAY,0,TRAIN,SE5,38,382
2025-03,WEEKDAY,12,TRAIN,DT34,5485,3898
2025-03,WEEKDAY,20,TRAIN,DT34,4484,7120
2025-03,WEEKDAY,20,TRAIN,BP11,1495,5277
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,EW3,11045,7229
2025-03,WEEKDAY,5,TRAIN,DT13,631,78
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NS14,9025,19435
2025-03,WEEKDAY,0,TRAIN,NS11,860,7092
2025-03,WEEKDAY,8,TRAIN,NS10,109179,45283
2025-03,WEEKDAY,11,TRAIN,SW5,6768,5501
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1417,975
2025-03,WEEKDAY,19,TRAIN,EW14/NS26,159759,26472
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,SW1,1802,1318
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,TE14/NS22,22328,66463
2025-03,WEEKDAY,17,TRAIN,CC5,12879,5217
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1965,2318
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,SW6,2362,2176
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,TE8,8032,8060
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,DT8,198,518
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW2/DT32,37667,43531
2025-03,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,36,471
2025-03,WEEKDAY,22,TRAIN,TE4,2448,3139
2025-03,WEEKDAY,15,TRAIN,TE28,2961,4118
2025-03,WEEKDAY,21,TRAIN,BP2,727,3917
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,NE14,15649,16495
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,EW31,2004,2196
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,TE28,1157,1667
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NS11,22290,30186
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,BP8,809,1001
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,EW25,6894,7194
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,PW4,2887,3495
2025-03,WEEKDAY,19,TRAIN,BP8,2732,3460
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,CC11,12271,8151
2025-03,WEEKDAY,13,TRAIN,NS14,24966,19863
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,DT13,7048,8871
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,EW31,2220,638
2025-03,WEEKDAY,18,TRAIN,CC8,17471,20005
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,CC12,3165,1841
2025-03,WEEKDAY,19,TRAIN,PE1,2875,8429
2025-03,WEEKDAY,19,TRAIN,EW11,23060,28172
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW30,622,1467
2025-03,WEEKENDS/HOLIDAY,5,TRAIN,CC25,362,50
2025-03,WEEKDAY,6,TRAIN,EW15,5084,26815
2025-03,WEEKENDS/HOLIDAY,6,TRAIN,NS13,17639,4973
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,NS3,8218,12432
2025-03,WEEKDAY,13,TRAIN,CC12,12752,6164
2025-03,WEEKDAY,10,TRAIN,PW6,1763,639
2025-03,WEEKDAY,9,TRAIN,TE22,482,3283
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,TE28,1712,2943
2025-03,WEEKDAY,10,TRAIN,DT8,3291,2709
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,TE24,2109,1521
2025-03,WEEKDAY,7,TRAIN,SW5,23564,6589
2025-03,WEEKDAY,12,TRAIN,PE6,8400,6246
2025-03,WEEKDAY,5,TRAIN,NE1/CC29,1774,311
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,2157,3430
2025-03,WEEKDAY,21,TRAIN,DT31,5048,11768
2025-03,WEEKDAY,9,TRAIN,EW26,49376,13619
2025-03,WEEKDAY,7,TRAIN,NS5,118905,40675
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,TE24,1936,2270
2025-03,WEEKDAY,5,TRAIN,DT25,706,336
2025-03,WEEKENDS/HOLIDAY,9,TRAIN,TE8,4814,6672
2025-03,WEEKDAY,7,TRAIN,NE17/PTC,118189,30073
2025-03,WEEKDAY,7,TRAIN,BP9,6888,2731
2025-03,WEEKDAY,5,TRAIN,NS2,12892,2997
2025-03,WEEKENDS/HOLIDAY,12,TRAIN,PE3,5169,3409
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,PE2,2817,3104
2025-03,WEEKDAY,11,TRAIN,TE23,2583,1184
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,DT2,772,660
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,NS20,18061,8121
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,NS7,22242,17318
2025-03,WEEKDAY,5,TRAIN,EW28,16607,1359
2025-03,WEEKDAY,15,TRAIN,BP9,1465,2371
2025-03,WEEKENDS/HOLIDAY,13,TRAIN,CC28,2350,1962
2025-03,WEEKDAY,23,TRAIN,BP2,48,348
2025-03,WEEKENDS/HOLIDAY,15,TRAIN,DT13,7669,7881
2025-03,WEEKDAY,10,TRAIN,DT22,8303,8624
2025-03,WEEKDAY,6,TRAIN,TE5,7844,3236
2025-03,WEEKDAY,5,TRAIN,EW2/DT32,13474,2125
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1914,2287
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,EW26,17605,23778
2025-03,WEEKDAY,10,TRAIN,CC24,14681,37787
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,CC5,1450,2732
2025-03,WEEKDAY,7,TRAIN,EW5,68653,33780
2025-03,WEEKDAY,10,TRAIN,DT34,4200,4548
2025-03,WEEKDAY,11,TRAIN,NS19,34929,26192
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,TE29,2868,1094
2025-03,WEEKDAY,21,TRAIN,NS17/CC15,15030,27224
2025-03,WEEKDAY,9,TRAIN,NE1/CC29,18244,95561
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2908,1101
2025-03,WEEKDAY,12,TRAIN,EW29,10662,6972
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,TE4,3795,3146
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,EW7,3959,10897
2025-03,WEEKDAY,5,TRAIN,DT8,170,264
2025-03,WEEKENDS/HOLIDAY,16,TRAIN,DT25,2349,2079
2025-03,WEEKDAY,18,TRAIN,NS24/NE6/CC1,81953,73899
